DATE,TA_GRADE,QUANT_GRADE,TM_TRADER_GRADE,Open,High,Low,Close,Volume,DayReturnPCT,ta_gradePCT,quant_gradePCT,tm_trader_gradePCT,DailyReturnPCT
2022-12-03,17.6683087969,50.4759841843,24.2298438744,17091.78,17158.85,16862.57,16879.06,529.821032,-1.2712617861070141,-19.359437413554193,-13.519126895374068,-17.024750686599578,-1.244574877514204
2022-12-02,21.9099522997,58.3666449843,29.2012908366,16970.59,17105.07,16779.99,17096.4,982.293208,0.706329753676993,0.3659815114574583,24.05427962281572,8.660402905929399,0.7413413440546357
2022-12-01,21.8300583223,47.0492796877,26.8739025953,17162.8,17320.96,16848.97,16976.49,1152.64243,-1.098107891765665,-0.07649283466265588,0.5788526551264939,0.15200153658156967,-1.0855454820891564
2022-11-30,21.8467695356,46.7785010921,26.8331158469,16441.05,17242.09,16427.05,17164.98,2233.816116,4.4031859279060725,23.200884513043206,0.5998467596898482,14.251404529763123,4.4031859279060725
2022-11-29,17.7326401689,46.4995748988,23.4860271148,16209.97,16545.96,16098.75,16441.05,1486.059194,1.4096521760048164,-0.5856145696386483,-16.119019233625043,-7.377481415288967,1.4255424285177565
2022-11-28,17.8370968066,55.4351826528,25.3567139759,16424.82,16486.01,15998.89,16212.51,1561.205164,-1.3141267561052938,0.018146510593730625,0.5195354147323306,0.236758394325709,-1.2926169053907421
2022-11-27,17.8338605832,55.1486658032,25.2968216272,16465.05,16595.98,16404.59,16428.4,382.048973,-0.2625118081745259,-0.008914729651310349,14.627887744091561,5.886229765768247,-0.22259270393953923
2022-11-26,17.8354505654,48.1110372777,23.8905679078,16523.76,16698.77,16389.63,16471.64,435.505098,-0.2965986789858044,1.4626507597667704,0.013579369128602359,0.8739992078797387,-0.3154245764886432
2022-11-25,17.5783408297,48.1045049894,23.6835736616,16602.13,16621.88,16346.11,16520.64,1063.55348,-0.4769331697170087,-0.5343406091482761,0.09056881874056621,10.389447977103995,-0.49084063309949855
2022-11-24,17.672773636,48.0609767305,21.454563,16604.87,16810.89,16462.63,16599.81,1416.419041,-0.07951594592674471,-0.43451807055857605,-0.09736208620153564,-9.936074113043292,-0.0304729877439458
2022-11-23,17.7499001597,48.1078155033,23.8214832284,16229.54,16694.65,16164.23,16613.02,2315.271367,2.43107814236998,-0.4818316686933666,0.03642673347670211,-0.27315345967522386,2.3628519354214506
2022-11-22,17.8358388798,48.0902977787,23.8867306596,15780.0,16304.16,15622.74,16218.73,2123.896625,2.780291508238264,-0.04394538483384336,0.05955760083986572,-0.0022953773883283013,2.780291508238264
2022-11-21,17.8436803538,48.0616733991,23.8872789628,16284.06,16322.78,15486.74,15780.0,1805.011135,-3.095419692631929,-0.10762113170016407,-0.11658270310063168,-0.11122749708460944,-3.095419692631929
2022-11-20,17.8629046139,48.1177703965,23.9138777705,16699.42,16752.47,16177.98,16284.06,1079.236997,-2.531338716715248,-0.01859856427172124,0.018895851492928273,-0.0035132356640099616,-2.487272013039965
2022-11-19,17.8662274757,48.1086798518,23.9147179509,16701.83,16822.78,16551.01,16706.97,470.155473,0.03083496289626453,0.2601499638344329,0.008099623598400996,0.15858861011761594,0.030775070755706402
2022-11-18,17.8198690927,48.1047835454,23.8768519832,16695.4,16994.47,16551.95,16701.82,1758.476916,0.05451478249201003,-0.08252936211362583,-0.01366679545204974,-0.054793240891637396,0.038453705811170025
2022-11-17,17.8345878643,48.1113588264,23.8899420567,16656.25,16744.95,16415.78,16692.72,2154.839322,0.18725782521642476,0.06945815571288705,-0.01094678478607003,0.03705750675755404,0.21895684803001636
2022-11-16,17.8222088867,48.1166260499,23.8810923193,16898.19,17011.62,16383.12,16661.52,3890.202133,-1.3797875419585992,0.1467447954259793,0.039966600564467214,0.10368915075891216,-1.400564202438237
2022-11-15,17.7960940449,48.0974031529,23.8563558665,16617.25,17123.98,16525.75,16894.63,8520.401199,1.6989116563530748,0.7349600983461491,-0.028291069946262404,0.4258001809667622,1.6692292647700446
2022-11-14,17.6662541262,48.1110142736,23.7552061557,16331.92,17160.5,15814.87,16612.4,4969.248876,1.7573111039103972,-0.6521356585594273,-0.2602909590623148,-0.493787951865321,1.7173730951413058
2022-11-13,17.7822183127,48.2365697035,23.8730885909,16814.93,16949.73,16245.12,16325.51,930.709892,-2.9015038644886304,0.08218681880245438,0.043799237493313825,0.06667053096645059,-2.9106276386520746
2022-11-12,17.7676156746,48.2154517033,23.8571828804,17042.83,17099.35,16637.51,16813.35,1008.732561,-9.301610506186076,-81.47973978080736,-10.096892578981153,-72.72684761167818,-1.34648999021878
2022-11-08,95.9361016763,53.6304618232,87.4749737057,20588.47,20680.56,17466.24,18537.65,11634.442058,-9.965035389586575,-0.10020291035072182,-1.3336288561757947,-0.25310064127749277,-9.961012158747106
2022-11-07,96.0323288647,54.355360597,87.6969352111,20901.79,21065.09,20382.71,20589.39,3851.29632,-1.527587201363645,0.11846811652438394,0.49827831651851895,0.16539413049296847,-1.4946088349371056
2022-11-06,95.9186957924,54.085862472,87.5521291284,21301.02,21363.1,20889.12,20908.79,1404.431226,-1.8486936577255086,0.0052573924878451805,-0.0547524472004457,-0.0021607978463178412,-1.8413672209124265
2022-11-05,95.9136532352,54.1154920282,87.5540209938,21145.13,21475.41,21083.55,21302.61,1743.009385,0.7345152662659338,4.821832685645622,1.7567293831220576,4.432971030124011,0.7447577763768809
2022-11-04,91.5015992163,53.1812415319,83.8375276794,20209.22,21295.52,20182.71,21147.28,6759.66828,4.647283398034929,3.6447500256440835,0.06948556126729066,3.1770797778076565,4.641742729308684
2022-11-03,88.2838727419,53.1443139071,81.255960975,20153.32,20392.76,20038.26,20208.15,4746.435078,0.2774381408716886,-7.973056389135813,-1.1979703773854489,-7.140126195261509,0.2720643546572088
2022-11-02,95.9326358976,53.788686437,87.5038460055,20485.23,20802.88,20063.21,20152.24,5814.672881,-1.6193173774185832,0.021904660472360504,1.1995885202850776,0.16520943908142627,-1.6255126254379304
2022-11-01,95.9116267814,53.1510920385,87.3595198328,20493.8,20692.86,20330.0,20483.94,2894.399331,-0.04274692939437719,-0.013159183260536,-0.41258196577138584,-0.06193350653587171,-0.04811211195581144
2022-10-31,95.9242496292,53.3712923657,87.4136581765,20628.34,20838.99,20243.57,20492.7,3089.643794,-0.6377450212686653,0.015860626735775263,0.009804586652406577,0.015121072105950262,-0.6575420028950396
2022-10-30,95.9090378547,53.3660600441,87.4004422926,20811.67,20928.83,20513.57,20624.23,1872.680428,-0.8966009027996047,-0.005371727159919626,-0.054379108705371326,-0.011359011703482302,-0.9006485303678091
2022-10-29,95.9141901033,53.3950958213,87.4103712469,20589.6,21075.68,20555.57,20810.82,2955.614928,1.0653941637884579,-0.024141404181488024,-0.10057608386525585,-0.03348578263088209,1.0744259237673415
2022-10-28,95.9373507269,53.4488525841,87.4396510984,20297.59,20748.06,19999.57,20591.44,5519.60961,1.4751553560252484,-0.0018510529152693245,-0.22159008116435785,-0.028766750260467155,1.447708816662474
2022-10-27,95.9391266109,53.5675529682,87.4648118824,20766.53,20871.16,20200.76,20292.1,5580.976765,-2.284448510822723,0.03920476757084401,0.9371998457228914,0.1483399794234952,-2.2845896738646343
2022-10-26,95.9015286395,53.0701793294,87.3352587775,20081.79,21018.68,20052.43,20766.5,8103.200672,3.3992571126977955,860.103209959897,-0.4836374233572638,368.1210689814064,3.409606414567623
2022-10-25,9.9886686811,53.3280939489,18.6565537346,19332.8,20416.64,19242.37,20083.8,5843.708286,3.897165406306935,-75.00840525914724,0.3156242153328659,-56.212006986204344,3.8845899197219147
2022-10-24,39.9681124181,53.1603071466,42.6065513638,19573.53,19600.0,19159.19,19330.46,3311.75908,-1.2246220258230411,15.111317153276428,-0.5251641926997785,10.7664631989296,-1.241830165534774
2022-10-23,34.7212710327,53.4409599324,38.4652088126,19205.81,19691.7,19076.11,19570.12,1262.330743,1.8944864851355714,28.613629089901195,-0.1399045707867086,19.085771149024033,1.8968739147164237
2022-10-22,26.9965720417,53.5158310261,32.3004238386,19166.23,19254.05,19113.68,19206.26,403.379967,0.17843683904432694,0.3654251329968883,-0.11459600495523636,0.2058535802630379,0.20885693221879276
2022-10-21,26.89827897,53.5772283894,32.2340688538,19044.55,19247.41,18656.0,19172.05,3666.560983,0.6846030998298946,-0.37163643113130584,0.014713480784833699,-0.24353526581274432,0.6694828704274958
2022-10-20,26.9986156617,53.5693464739,32.3127618242,19125.17,19340.8,18911.11,19041.69,3602.221144,-0.4209248108740793,-0.0011939791843662562,-0.02022599601555486,-0.007505184759060146,-0.43649285208967603
2022-10-19,26.9989380234,53.5801835997,32.3151871387,19326.07,19359.64,19070.34,19122.18,2834.00055,-1.083099346353844,-43.03685562646255,0.03650352645339083,-33.54871431393454,-1.0549998007872263
2022-10-18,47.3972044913,53.5606320802,48.629890009,19544.53,19700.37,19095.52,19331.56,4007.575497,-1.1172895740611644,75.55599334277112,-0.1709912251592116,50.421198172809476,-1.089665497200487
2022-10-17,26.9983402952,53.65237293,32.3291468222,19259.03,19673.57,19157.4,19549.99,4008.206123,1.4866372398527616,0.010795160593790598,-0.4519971388805333,-0.14328812129503765,1.5107718301492934
2022-10-16,26.9954260956,53.8959812231,32.3755371211,19068.76,19424.58,19066.27,19263.61,748.190493,1.0297756468417685,170.52788861836513,0.2355450750384458,72.7902279767734,1.0218283726891597
2022-10-15,9.9787959879,53.7693302139,18.7369028331,19177.42,19223.54,18986.0,19067.26,602.158529,-0.564366576482056,-63.03938199595353,-0.25764485696382344,-42.135063913908034,-0.574425548379287
2022-10-14,26.9984554555,53.9082219753,32.3804087595,19371.65,19949.65,19081.82,19175.48,4569.729238,-1.0187969245619488,170.62425114518965,0.16690453417946838,72.74370588832511,-1.0126654156976889
2022-10-13,9.9763621853,53.8183966311,18.7447690745,19155.42,19503.48,18172.26,19372.85,6484.869357,1.135083438525486,-0.018364885239607887,0.08190264301197736,0.0391864714454071,1.135083438525486
2022-10-12,9.9781946693,53.7743540139,18.7374265382,19058.62,19236.0,18982.92,19155.42,2192.387434,0.4819671477595211,-0.003291757662471362,-0.26504448862677554,-0.15369979864809924,0.5079066585093717
2022-10-11,9.9785231381,53.9172587366,18.7662702578,19130.63,19267.83,18862.23,19063.54,5319.982667,-0.3621003072207807,-61.11161836594221,-0.22268135027952995,-40.11089759594574,-0.3506941485983517
2022-10-10,25.6593941913,54.0375903725,31.3350334276,19441.28,19524.98,19021.19,19132.82,2568.522375,-1.5889018106927666,-0.05529700089809131,0.0753399899606988,-0.01027857947336619,-1.586623925996633
2022-10-09,25.6735909171,53.9969091066,31.338254555,19418.16,19554.52,19322.38,19441.73,1385.439554,-0.4550295433832008,-52.07192024639114,0.0605869717788865,-41.5836439133069,0.12138122252571826
2022-10-07,53.5669091044,53.9642138236,53.6463700483,19960.12,20061.62,19324.83,19530.6,3473.547154,-2.151204560325215,61.6798270467027,0.3127847751658086,43.96157034775317,-2.1518908703955675
2022-10-06,33.1314735319,53.7959482877,37.264368483,20155.84,20447.18,19855.56,19959.98,6227.034721,-0.9655864991547913,-11.71325404275223,0.04611837880306169,-8.611840863617537,-0.9717282931398619
2022-10-05,37.5271204898,53.7711499051,40.7759263729,20337.15,20365.6,19737.65,20154.59,2263.369294,-0.9249486917943694,-16.56155910751176,0.09069196559556847,-12.732359775951362,-0.8976675689563285
2022-10-04,44.9758170076,53.7224279792,46.7251392019,19629.32,20463.71,19494.03,20342.75,3241.1054,3.651092571249226,77.16015885646001,-0.14056729486798814,50.390130071881444,3.634512046265481
2022-10-03,25.3870945352,53.7980504434,31.0692857168,19061.42,19711.75,18964.71,19626.18,2384.419858,2.9932094165555867,-43.022736390103056,-0.10847735465443487,-33.06416785254165,2.962843271907345
2022-10-02,44.5565352331,53.8564725201,46.4165226905,19309.16,19396.79,18922.49,19055.8,1197.444005,-1.3304682140037105,74.30489028142271,0.03088818311427488,48.68560935226511,-1.312123365283635
2022-10-01,25.5624125985,53.839842371,31.217898553,19424.58,19482.44,19163.55,19312.75,647.879623,-0.5704415516216144,0.054631909466240636,0.4099657137704993,0.17691248088773648,-0.5757138635687498
2022-09-30,25.5484549897,53.6200186787,31.1627677275,19587.96,20178.37,19158.61,19423.55,3548.611654,-0.8251655845548433,0.12658199352084676,-0.1573906958417859,0.028676714552444693,-0.8393421264899503
2022-09-29,25.5161561306,53.7045446352,31.1538338315,19416.06,19642.42,18850.72,19585.16,2389.974444,0.8917656816255892,-0.2614004289724914,-0.13444075863079386,-0.21766501475855016,0.8709284993968724
2022-09-28,25.5830302815,53.7768426304,31.2217927513,19082.76,19788.22,18478.34,19412.05,4021.259066,1.7532097886629128,157.323113966713,-0.010156622499246648,66.87177132803248,1.7255889609259834
2022-09-27,9.9419869001,53.7823050961,18.7100505393,19225.91,20382.65,18827.24,19077.58,5187.270084,-0.7721302837871202,0.07508004367076104,-0.004874210232319598,0.02909850056378449,-0.7715109453856672
2022-09-26,9.9345280521,53.7849266865,18.7046077789,18805.24,19315.99,18687.9,19226.03,2327.0065,2.2103906115017002,-0.01523930116350547,0.2114984078207094,0.11503161125441252,2.2376210035075283
2022-09-25,9.9360422355,53.6714125036,18.6831162892,18915.13,19177.21,18636.01,18810.25,1146.991059,-0.5522160013111566,-0.045550479530076515,-15.84536731002838,-9.777757620307515,-0.554476760138578
2022-09-24,9.9405702129,63.777133579,20.7078828861,19292.79,19312.55,18810.09,18914.7,1250.790985,-1.9548689782151407,-43.96759702583506,0.09706428358733366,-23.120937956707287,-1.9597476570262784
2022-09-23,17.7407530023,63.7152887904,26.9356601599,19410.18,19496.18,18535.56,19291.83,2732.032945,-0.5826366446807896,78.58535126498549,0.10464281781548124,30.268864369813198,-0.6097315944519788
2022-09-22,9.9340471526,63.6486850129,20.6769747247,18452.78,19516.2,18359.28,19404.89,3527.023098,5.082433724044,-42.9822747004754,0.24448628835314068,-22.374632602277888,5.159710352586444
2022-09-21,17.4227349485,63.4934522282,26.6368784044,18868.01,19799.34,18168.45,18466.35,4338.898461,-2.137346406877505,-19.733492199325553,0.17237839717689774,-11.33372471541768,-2.12878835658874
2022-09-20,21.7061080965,63.3841915747,30.0417247921,19533.97,19635.18,18740.54,18869.66,1662.940592,-3.43104867991908,1.578331433332436,-0.07860769032042025,0.8724903921736082,-3.4007935918812238
2022-09-19,21.3688370248,63.4340556207,29.781880744,19424.32,19678.53,18257.7,19540.09,2764.045921,0.6317004876546406,-3.6533006327667983,-0.2477003290908497,-2.2313958062793238,0.5960054200095488
2022-09-18,22.1791064615,63.5915721542,30.4615996,20114.74,20117.53,19338.68,19417.43,1192.997347,-3.447941508161767,1.3393259262574286,-0.39104950922089765,0.6096025434679353,-3.466661761474432
2022-09-17,21.8859818326,63.8412229432,30.2770300547,19798.05,20179.98,19753.06,20110.84,902.692596,1.5563581421466965,-0.44463716389743224,8.569262335332306,3.167520851385741,1.5799030712620787
2022-09-16,21.9837296647,58.8022996288,29.3474436575,19707.59,19889.24,19336.68,19802.64,1675.684726,0.5224950011954554,-34.27148602649669,0.16623134696354125,-23.768816103218516,0.4823014889187238
2022-09-15,33.4462599802,58.704713992,38.4979507825,20219.2,20329.38,19495.88,19699.71,1783.2322,-2.593426393416598,-11.084220219510133,-0.30252694197239194,-8.05164093335785,-2.5692905752947803
2022-09-14,37.6156628922,58.8828504789,41.8691004095,20159.64,20529.1,19619.62,20224.21,2355.785831,0.24794056167807277,-34.800421764726664,-0.03694355447674269,-27.73141424479688,0.32029341793802235
2022-09-13,57.6931077015,58.9046119363,57.9354085485,22396.19,22789.0,19895.31,20174.19,3546.425948,-9.919480186624863,0.1011296194798117,0.09241620927469274,0.0993576612096092,-9.921330369138682
2022-09-12,57.6348218255,58.8502247894,57.8779024183,21821.17,22483.01,21554.28,22395.73,2891.757993,2.6252794093522214,54.41731900121021,-7.274896801436825,36.01452848242324,2.6330393833144727
2022-09-11,37.3240658485,63.4674136338,42.5527354056,21652.5,21857.14,21350.91,21822.82,1158.949745,0.7866531747618755,26.589763567689072,7.8491120209834175,20.351374182363124,0.7866066274102357
2022-09-10,29.4842685511,58.8483413952,35.3570831199,21366.14,21804.09,21122.78,21652.49,1428.819744,1.348885126643462,199.35791033529077,-7.112886337477098,72.05164328428475,1.3402046415496693
2022-09-09,9.8491696839,63.3546883683,20.5502734208,19319.92,21600.0,19295.65,21364.31,3067.609904,10.58726763759541,1.0515814007131974,-0.0040811048754307855,0.39806077985049537,10.581772595331685
2022-09-08,9.7466754576,63.3572740451,20.4687951751,19296.53,19454.01,19015.54,19318.96,1745.170101,0.1609297425538836,-1.5269846488793815,0.05735888041615844,-0.5521523585146126,0.11623851542219565
2022-09-07,9.8978135511,63.3209538549,20.5824416119,18791.56,19460.72,18536.82,19287.92,1839.668429,2.621028991837826,-0.1502882522470106,0.06138198722600574,-0.0201555901504058,2.64139858532233
